,Dataset_ID,SubjectNumber,Subject,Run,Trial,RT,Left_Title_Fixdur,Left_Title_nFix,Left_Protestors_FixDur,Left_Protestors_nFix,Right_Title_Fixdur,Right_Title_nFix,Right_Protestors_FixDur,Right_Protestors_nFix,Fixation_Rate,Right_Fixation,Right_nFixation,Unchosen_nFixations,Unchosen_Fixation,Chosen_Fixation,Chosen_nFixations,Left_nFixations,Left_Fixation,Total_Fixation_Duration,Total_nFixations,MoralDiffRmL,MoralDiffLmR,MoralDiff,Consistent_MoralDiff,SupportDifference,supportDiffReAdj,Issue_left,Issue_right,LeftChoice,LeftChoice_num,ProtestView,Support_left,Support_right,supportChosenReAdj,supportUnchosenReAdj,LeftSupportAdj,Moral_left,Moral_right,maxMoral,,unchosenMoral,chosenMoral,consistent,Age,age_z,Gender,gender,Edu,edu,Income,income,Relig,PartyRegistration,PartyRegistration_4_TEXT,PartyAlignment,partyAlignment,PoliticalSocial,PoliticalEcon,PoliticalEngagement,politicalEngagement,JS1,JS2,JS3,JS4,JS5,JS6,JS7,JS8,JS_sum,DUREL1_ORA,DUREL2_NORA,DUREL3_IR1,DUREL4_IR2,DUREL5_IR3,DUREL_sum,unchosenFamiliar,chosenFamiliar,Familiar1,Familiar2,maxMoral_Familiar
48,PMM002-4-16,2,PMM002,4,16,3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,1,3,-3,Mandatory drug tests for welfare recipients,Defund the police,1,1,-1,6,3,-2,3,-3,3,4,4,,4,3,0,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,2,2,3,3
49,PMM002-4-18,2,PMM002,4,18,3782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-1.5,-1.5,-1.5,1,1,Mandatory vaccinations,Legalization of marijuana,1,1,-1,5,6,0,-2,1,2.5,4,4,,4,2.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,4,4,3,3
50,PMM002-4-19,2,PMM002,4,19,3669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,Defund the police,Dorms determined by gender identity,0,0,-1,3,1,2,0,-2,4,4,4,,4,4,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,1,3,1,1
51,PMM002-4-2,2,PMM002,4,2,2448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3,3,3,2,2,Abolishing private prisons,Raise the minimum wage,1,1,1,6,4,2,-3,2,5,2,5,,2,5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,4,4,3,4
52,PMM002-4-20,2,PMM002,4,20,2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.5,0.5,0.5,1,1,Dorms determined by gender identity,Detention of migrant children,0,0,-1,1,0,3,2,-1,4,4.5,4.5,,4,4.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,1,3,1,3,3
53,PMM002-4-21,2,PMM002,4,21,2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,1.5,-1.5,-1.5,4,4,Bathrooms restricted based on biological sex,Raise the minimum wage,0,0,1,0,4,1,-3,-4,3.5,2,3.5,,3.5,2,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
54,PMM002-4-22,2,PMM002,4,22,3629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,2,-2,1,-1,Raise the minimum wage,Defund the police,0,0,1,4,3,0,1,1,2,4,4,,2,4,0,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
55,PMM002-4-23,2,PMM002,4,23,2479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,-1,Student worker unionization,Physician-assisted suicide,0,0,1,6,5,2,3,1,3.5,3.5,3.5,,3.5,3.5,0,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
56,PMM002-4-5,2,PMM002,4,5,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.5,-0.5,0.5,1,-1,Mandatory vaccinations,Mandatory drug tests for welfare recipients,1,1,1,5,6,0,3,-1,2.5,3,3,,3,2.5,0,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,2,4,4,2,2
57,PMM002-4-6,2,PMM002,4,6,2911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,1,6,6,Mandatory training on sexual consent,Detention of migrant children,0,0,-1,6,0,2,-3,-6,3.5,4.5,4.5,,3.5,4.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
58,PMM002-4-7,2,PMM002,4,7,3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,1.5,1.5,-1.5,1,-1,Physician-assisted suicide,Raise the minimum wage,1,1,-1,5,4,2,3,-1,3.5,2,3.5,,2,3.5,0,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
59,PMM002-4-8,2,PMM002,4,8,2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-1.5,-1.5,-1.5,2,2,Mandatory vaccinations,Defund the police,1,1,1,5,3,3,-3,2,2.5,4,4,,4,2.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,4,4,3,3
60,PMM002-4-9,2,PMM002,4,9,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.5,-0.5,-0.5,5,5,Physician-assisted suicide,War on Drugs,1,1,1,5,0,3,0,5,3.5,4,4,,4,3.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,4,3,3,4,4
61,PMM002-5-1,2,PMM002,5,1,3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1,-1,4,4,Physician-assisted suicide,Mask mandates,0,0,-1,5,1,2,-3,-4,3.5,2.5,3.5,,3.5,2.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,2,3,2,3
62,PMM002-5-10,2,PMM002,5,10,2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3,-3,-3,3,3,Climate change legislation,Allow alt-right speakers on campus,0,0,-1,6,3,-1,-3,-3,4,1,4,,4,1,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
63,PMM002-5-12,2,PMM002,5,12,2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,4,4,4,3,3,Abolishing private prisons,Recognize Jerusalem as capital of Israel,1,1,1,6,3,3,1,3,5,1,5,,1,5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,2,4,4,2,4
64,PMM002-5-14,2,PMM002,5,14,2730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,-0.5,6,6,Lift COVID lockdowns,Bathrooms restricted based on biological sex,0,0,-1,6,0,2,3,-6,4,3.5,4,,4,3.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
65,PMM002-5-15,2,PMM002,5,15,3397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,-1,6,6,Hardening schools/Arming teachers,Black Lives Matter,1,1,-1,0,6,3,-3,6,3.5,4.5,4.5,,4.5,3.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,2,2,3,3
66,PMM002-5-16,2,PMM002,5,16,3150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-1.5,1.5,1.5,6,6,Defund Planned Parenthood,Abortion rights,0,0,1,0,6,-2,-1,-6,3.5,5,5,,3.5,5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
67,PMM002-5-18,2,PMM002,5,18,2374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,6,War on Drugs,Legalization of marijuana,0,0,1,0,6,2,0,-6,4,4,4,,4,4,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,4,3,4,3,3
68,PMM002-5-19,2,PMM002,5,19,2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.5,0.5,0.5,6,6,Build southern border wall,Remove police from schools,0,0,1,0,6,-3,0,-6,4,4.5,4.5,,4,4.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,4,3,4,4
69,PMM002-5-20,2,PMM002,5,20,2958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1,-1,6,6,Affirmative action,On campus concealed carry,0,0,-1,6,0,-2,-3,-6,5,4,5,,5,4,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,4,1,4,1,4
70,PMM002-5-22,2,PMM002,5,22,2634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,-2.5,2.5,2.5,3,3,Religious exemptions for discrimination laws,Increased Gun regulations,0,0,1,3,6,3,2,-3,1,3.5,3.5,,1,3.5,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,1,3,1,3,3
71,PMM002-5-23,2,PMM002,5,23,3180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,-3,-3,3,3,Recognize Jerusalem as capital of Israel,War on Drugs,1,1,1,3,0,2,-3,3,1,4,4,,4,1,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,4,2,2,4,4
72,PMM002-5-24,2,PMM002,5,24,2909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3,-3,-3,3,3,Ban on research with animals,Allow alt-right speakers on campus,0,0,-1,6,3,3,-2,-3,4,1,4,,4,1,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
73,PMM002-5-3,2,PMM002,5,3,2632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1,1,2,-2,Mandatory drug tests for welfare recipients,Raise the minimum wage,0,0,1,6,4,2,3,2,3,2,3,,3,2,0,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,2,3,2,3,2
74,PMM002-5-5,2,PMM002,5,5,2327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2.5,-2.5,-2.5,3,3,Detention of migrant children,Gun-free campus police,0,0,1,0,3,3,-3,-3,4.5,2,4.5,,4.5,2,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,2,3,2,3
75,PMM002-5-6,2,PMM002,5,6,2994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,2,2,2,2,Raise the minimum wage,Ban on research with animals,0,0,1,4,6,3,0,-2,2,4,4,,2,4,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,3,3,3,3
76,PMM002-5-7,2,PMM002,5,7,2788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2.5,-2.5,-2.5,3,3,Hardening schools/Arming teachers,Allow alt-right speakers on campus,0,0,1,0,3,3,0,-3,3.5,1,3.5,,3.5,1,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,2,3,2,3,2
77,PMM002-5-8,2,PMM002,5,8,3896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2.5,-2.5,-2.5,3,3,Increased Gun regulations,Religious exemptions for discrimination laws,0,0,-1,6,3,1,0,-3,3.5,1,3.5,,3.5,1,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,3,1,3,1,3
78,PMM002-5-9,2,PMM002,5,9,2742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,3,3,3,3,Recognize Jerusalem as capital of Israel,Build southern border wall,0,0,-1,3,0,0,2,-3,1,4,4,,1,4,1,20,-0.448011825,Female,1,"Some college, but no degree",14,"$50,000-$74,999",3,Unaffiliated,None,,Independent,3,Slightly liberal,Moderate,Often,3,4,0,4,0,2,0,4,4,18,1,1,1,4,1,8,2,3,2,3,3
79,PMM004-1-1,4,PMM004,1,1,3006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,-5,Mandatory vaccinations,Cuts to National Parks budget,1,1,-1,5,0,-1,-3,-5,4,4,4,,4,4,0,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,4,4,4,4
80,PMM004-1-10,4,PMM004,1,10,2096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,2,Stop police brutality,Expel students with white nationlist views,0,0,-1,6,4,0,1,-2,5,5,5,,5,5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,2,4,2,2
81,PMM004-1-11,4,PMM004,1,11,2674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-1.5,-1.5,-1.5,4,4,Abortion rights,Legalization of marijuana,1,1,1,5,1,3,2,4,2.5,4,4,,4,2.5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,4,4,4,4
82,PMM004-1-12,4,PMM004,1,12,2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2.5,2.5,2.5,1,1,Expel students with white nationlist views,Abortion rights,1,1,-1,4,5,2,-3,1,5,2.5,5,,2.5,5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,2,2,4,2
83,PMM004-1-13,4,PMM004,1,13,2934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,-1,Student worker unionization,War on Drugs,1,1,1,3,4,1,-1,-1,4,4,4,,4,4,0,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,3,3,3,3
84,PMM004-1-14,4,PMM004,1,14,3599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,0.5,3,-3,Legalization of marijuana,Bathrooms restricted based on biological sex,0,0,-1,1,4,1,0,3,4,3.5,4,,4,3.5,0,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,4,4,4,4
85,PMM004-1-15,4,PMM004,1,15,2613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,0.5,3,-3,Mandatory trigger warnings,Gun-free campus police,0,0,1,5,2,3,-1,3,4,3.5,4,,4,3.5,0,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,3,4,3,4
86,PMM004-1-16,4,PMM004,1,16,2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,0.5,-0.5,-0.5,2,2,Safe injection locations,Recognize Jerusalem as capital of Israel,0,0,-1,5,3,2,1,-2,3,2.5,3,,3,2.5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,2,3,2,3
87,PMM004-1-17,4,PMM004,1,17,2253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-2,2,2,5,5,Safe injection locations,Tuition increases,0,0,-1,5,0,-1,2,-5,3,5,5,,3,5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,4,3,4,4
88,PMM004-1-18,4,PMM004,1,18,2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,1,4,4,Raise the minimum wage,Cuts to National Parks budget,0,0,-1,4,0,0,-1,-4,3,4,4,,3,4,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,4,3,4,4
89,PMM004-1-19,4,PMM004,1,19,2269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,1,1,1,1,Remove Christopher Columbus statues,Affirmative action,1,1,1,5,4,3,-2,1,4,3,4,,3,4,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,3,3,3,3
90,PMM004-1-2,4,PMM004,1,2,3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,University Campus should be a Sanctuary,Safe injection locations,1,1,-1,4,5,0,1,1,3,3,3,,3,3,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,2,2,3,3
91,PMM004-1-20,4,PMM004,1,20,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-1,-1,4,4,Safe injection locations,Legalization of marijuana,1,1,1,5,1,-1,-2,4,3,4,4,,4,3,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,3,3,4,4
92,PMM004-1-21,4,PMM004,1,21,2510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,1,1,1,Recognize Jerusalem as capital of Israel,Hardening schools/Arming teachers,0,0,-1,3,2,2,1,-1,2.5,3.5,3.5,,2.5,3.5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,2,3,2,3,3
93,PMM004-1-22,4,PMM004,1,22,2756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,1.5,1.5,1.5,1,1,Increased Gun regulations,Safe injection locations,1,1,1,6,5,3,-3,1,4.5,3,4.5,,3,4.5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,3,4,4,3,4
94,PMM004-1-23,4,PMM004,1,23,2729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,1.5,-1.5,-1.5,5,5,Cuts to National Parks budget,Abortion rights,0,0,1,0,5,-3,0,-5,4,2.5,4,,4,2.5,1,26,0.749643549,Female,1,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",18,"$150,000 or more",6,Christianity,Other,Moderate liberal ,Weak Democrat,2,Liberal,Conservative,Sometimes,2,4,5,5,4,5,4,4,4,35,5,5,5,5,4,24,4,4,4,4,4
